,0,1,2
1685,The Social Life,34.0223093,-118.2363071
1686,Blue Star,34.0217387,-118.2325921
1687,Jack in the Box,34.0251072,-118.2398659
1688,ABC Express Chinese Food,34.019824,-118.239774
1689,WaBa Grill,34.0197153,-118.2397537
1690,EL RINCONCITO DE MAGO,34.019829,-118.2397457
1691,Tacos el Carnal,34.02150770000001,-118.2397716
1692,Tacos duran,34.0205022,-118.2408301
1693,BurgerIM,34.0141398,-118.2393479
1694,The UPS Store,34.198977,-118.188908
1695,T.J. Maxx,34.202645,-118.1933559
1696,Stephanie's Art Gallery/Custom Framing,34.198977,-118.188908
1697,Jersey Mike's Subs,34.2023899,-118.194234
1698,Trader Joe's,34.200037,-118.1884204
1699,Starbucks,34.200037,-118.1884204
1700,Petco Animal Supplies,34.200037,-118.1884204
1701,Sprouts Farmers Market,34.203431,-118.1987025
1702,Ralphs,34.2008376,-118.1897
1703,Estate Jewelry Collection,34.2028004,-118.1971831
1704,Urban Butterfly Lash Studio,34.2031028,-118.1967718
1705,La Canada PrintSmith,34.20323,-118.1970568
1706,Chico's,34.201842,-118.1938917
1707,Subway,34.1993444,-118.189997
1708,Dish Restaurant,34.2017267,-118.1949553
1709,Los Gringos Locos,34.201279,-118.1926814
1710,Honeybird,34.201462,-118.1942127
1711,Ichiban Japanese Restaurant,34.2023899,-118.194234
1712,The Proper Restaurant & Bar,34.1988966,-118.188866
1713,Round Table Pizza,34.1991326,-118.1894029
1714,Panda Express,34.20128040000001,-118.1938586
1715,Georgee's Pizza,34.2016036,-118.1945669
1716,Chop Stop,34.2023899,-118.194234
1717,Stella's Pizza Kitchen,34.19870350000001,-118.1883975
1718,Baskin-Robbins,33.88542899999999,-118.3963765
1719,Vons,33.8850764,-118.4078716
1720,Deep Roots Garden Center & Florist,33.8805866,-118.396365
1721,South Bay Tech Gurus,33.881456,-118.3954522
1722,Healthy Spot,33.8785832,-118.395726
1723,Manhattan Village Florist & Gifts,33.8850209,-118.3965263
1724,Manhattan Beach Florist,33.8802589,-118.3961939
1725,Dietz Brothers Music,33.8780371,-118.3956581
1726,Thai Dishes,33.8861493,-118.3963418
1727,Pizza Hut,33.88176500000001,-118.395696
1728,El Pollo Loco,33.8839608,-118.3956077
1729,Christmas Brothers,33.8860434,-118.3963646
1730,Panda Express,33.8787008,-118.3962966
1731,RICE,33.8827753,-118.4094554
1732,Brother's Burritos,33.8760005,-118.4060857
1733,Metro by T-Mobile,33.9166293,-118.1685056
1734,Lucero's Bakery Express,33.916329,-118.1686655
1735,Lucky 7 Liquor & Deli,33.9144794,-118.1595156
1736,Andy's Auto Alarm,33.9173862,-118.1574446
1737,7-Eleven,33.9166766,-118.168517
1738,Sweet Stuff Donuts,33.9166766,-118.168517
1739,Mi Lindo Cuscatlan Restaurant y Pupuseria,33.9157159,-118.1691569
1740,Estrellita Del Mar,33.9141964,-118.1686541
1741,Taco Bell,33.9143925,-118.1691569
1742,Zavala Restaurant Y Taqueria,33.9139257,-118.1691797
1743,El Rinconcito Restaurant,33.9175086,-118.1693827
1744,Velma's Cafe,33.915187,-118.158727
1745,Pete's Burger,33.9149028,-118.1590101
1746,Pizza By Georgios,33.914366,-118.1595993
1747,Taqueria Zavala #1,33.9126894,-118.1691488
1748,Target,34.0234438,-118.3737787
1749,Target Optical,34.0234438,-118.3737787
1750,See's Candies,34.025373,-118.372775
1751,CVS Pharmacy,34.0234438,-118.3737787
1752,Spin Master Inc.,34.0224608,-118.3761462
1753,C&S Nursery,34.0202485,-118.3661861
1754,Starbucks,34.02681400000001,-118.3718753
1755,Herman Miller,34.0197465,-118.3786086
1756,Chinese Laundry Shoes,34.0245402,-118.3728251
1757,7-Eleven,34.0218903,-118.3718068
1758,Daltile Sales Service Center,34.0210082,-118.3767993
1759,Public Storage,34.0260585,-118.3733787
1760,Redbox,34.0218903,-118.3718068
1761,Target Mobile,34.0234438,-118.3737787
1762,Shorewood Packaging,34.0225383,-118.3766188
1763,Subway,34.0228551,-118.3718135
1764,Jackson Cafe,34.0224608,-118.3761462
1765,Numero Uno Pizza,34.021468,-118.371615
1766,McDonald's,34.0239993,-118.3727473
1767,Olga's Naturally: Mexican + Vegan,34.0211936,-118.3728532
1768,Taco Bell,34.0225948,-118.3719751
1769,Pizza Hut Express,34.0234438,-118.3737787
1770,Nishi Poke & Sushi Roll,34.0268259,-118.3719388
1771,Just Turkey LA,34.0269356,-118.3717011
1772,BurgerIM,34.0269383,-118.3718182
1773,99 Cents Only Stores,33.8317687,-118.1770865
1774,Timmons Volkswagen of Long Beach,33.830016,-118.166659
1775,Timmons Subaru,33.8303465,-118.1671915
1776,U-Haul at Cherry Ave,33.8320154,-118.1681043
1777,JC 98 Cent Plus,33.8331169,-118.1757494
1778,Circle of Concern Thrift Store,33.833502,-118.175925
1779,Antique Clock Gallery,33.8332029,-118.1761722
1780,Classic Tobacco & Vape,33.8331272,-118.1760582
1781,Bixby Knolls LaunderPet,33.8331169,-118.1757494
1782,California Heights Market,33.8265336,-118.1761039
1783,Allison's Donut & Sandwich,33.8322709,-118.1772464
1784,Sorrento Italian Kitchen,33.8331169,-118.1757494
1785,Arawan Thai Cuisine,33.8333832,-118.1760308
1786,Pete's Burgers,33.8325914,-118.1761036
1787,Catalano's Pizza,33.8321217,-118.1772007
1788,Lucky Express,33.8320487,-118.1758753
1789,Chiki Fruit and Bionicos,33.8331169,-118.1757494
1790,Ralphs,34.2235029,-118.2366875
1791,Rosemont Middle School,34.2258105,-118.2361937
1792,Harmony Farms,34.2243853,-118.2408529
1793,"Leslie's Pool Supplies, Service & Repair",34.2229976,-118.2360707
1794,GameStop,34.222314,-118.2354882
1795,Redbox,34.2235029,-118.2366875
1796,Rite Aid,34.22286,-118.235804
1797,Rite Aid Pharmacy,34.2229319,-118.2357738
1798,The UPS Store,34.2222341,-118.2354882
1799,Baja Fresh,34.2224381,-118.2354311
1800,Tickle Tree Café,34.2252679,-118.2412808
1801,Domino's Pizza,34.2227039,-118.2381296
1802,Little Caesars Pizza,34.2222432,-118.235429
1803,TOGO'S Sandwiches,34.2218079,-118.235676
1804,Golden Fortune Express,34.2206299,-118.2346121
1805,Senior Nacho,34.2249505,-118.2416296
1806,Byblos Mediterranean Bakery and Pizza,34.226319,-118.2439481
1807,Sakana Sushi & Grill,34.2190505,-118.2305275
1808,Chicken Day,34.2190505,-118.2305275
1809,Barnes & Noble,34.15318329999999,-118.6450378
1810,White House Black Market,34.1533306,-118.6447506
1811,Le Pain Quotidien,34.1537347,-118.6449142
1812,Mercedes-Benz of Calabasas,34.152274,-118.6537703
1813,lululemon,34.1533306,-118.6447506
1814,Rite Aid,34.1537105,-118.6438897
1815,L'OCCITANE EN PROVENCE,34.1529467,-118.6454849
1816,Jeni's Splendid Ice Creams,34.153047,-118.6454962
1817,SEPHORA,34.153449,-118.6467073
1818,SunLife Organics,34.153449,-118.6467073
1819,Fretted Americana Inc,34.1541285,-118.6479003
1820,Polacheck's Jewelers,34.1533306,-118.6447506
1821,Rite Aid Pharmacy,34.1537105,-118.6438897
1822,Beauty Collection,34.1532696,-118.6448113
1823,Marmalade Cafe - Calabasas,34.1531747,-118.646117
1824,Fresh Brothers Pizza Calabasas,34.1529467,-118.6454849
1825,SUGARFISH by sushi nozawa,34.153449,-118.6467073
1826,Toscanova,34.1537347,-118.6449142
1827,7-Eleven,34.2326797,-118.4034853
1828,Cdeq,34.2400953,-118.4012945
1829,Classic Nursery,34.2352143,-118.4066574
1830,Jim's Liquor,34.2304559,-118.4027208
1831,Bimbo Bakeries USA,34.2410268,-118.3999709
1832,Chuy's Tires,34.2323266,-118.4049687
1833,Subway,34.2326797,-118.4034853
1834,786 Degrees,34.230458,-118.402716
1835,Big Jim's Family Restaurant,34.2323943,-118.4036679
1836,Taco Torro,34.230458,-118.402716
1837,Uniformity Clothing Company,34.2270622,-118.3740612
1838,Advanced Liquidators Office Furniture,34.1652677,-118.3627449
1839,North Hollywood Tattoo Shop,34.1645603,-118.3595525
1840,Sphere Studios,34.1652418,-118.3559196
1841,Penske Truck Rental,34.1645535,-118.3612195
1842,Rite Aid,33.7669726,-118.1683113
1843,Portfolio Coffeehouse LLC,33.7716232,-118.1642602
1844,Hot Java,33.7670517,-118.1656376
1845,Meow,33.7715488,-118.1653176
1846,Moxi Roller Skate Shop,33.7714893,-118.1658403
1847,"Broadway Glass & Mirror, Inc.",33.7664312,-118.162301
1848,Artistic Edge Art & Framing,33.7720121,-118.1665071
1849,Wine Mess,33.7674087,-118.1699362
1850,Songbird,33.7715176,-118.164632
1851,Illery,33.7672447,-118.1689969
1852,The Hangout,33.7714997,-118.1660032
1853,Goldie's On 4th,33.7715804,-118.1664702
1854,Papa John's Pizza,33.7721098,-118.1679666
1855,Number Nine,33.7714771,-118.1660946
1856,Chen's Chinese Restaurant,33.766964,-118.1651805
1857,Gallagher's Pub & Grill,33.7657778,-118.1594215
1858,Cafe Ambrosia,33.7675317,-118.1682428
1859,Thai Silk Restaurant,33.7678216,-118.1730109
1860,The Pizza Place & Garden Cafe,33.76828,-118.173527
1861,Pike Restaurant & Bar,33.7715339,-118.1691112
1862,Star of Siam,33.7670166,-118.1654547
1863,Park Pantry,33.766716,-118.1656147
1864,Lola's Mexican Cuisine,33.7715433,-118.166963
1865,Aji Peruvian Cuisine,33.7716238,-118.1641737
1866,Salud Juice,33.771518,-118.1678771
1867,The HipPea,33.7719737,-118.1670073
1868,Honduras' Kitchen,33.7718818,-118.168517
1869,Golden Burger,33.771883,-118.1641293
1870,n8s Muscle Market,33.7581407,-118.3125865
1871,Captain's Treasure Chest,33.7557145,-118.3108682
1872,Reveal Wellness,33.7582764,-118.3129921
1873,Good Night Mattress,33.7578673,-118.3122678
1874,Vape Guys Too,33.7581093,-118.3126535
1875,Miraleste Liquor & Deli,33.7486782,-118.3247572
1876,Carl's Jr.,33.7590721,-118.3129306
1877,Stuft Pizza,33.7584627,-118.3128924
1878,Maria's Mexican Restaurant,33.7582858,-118.3129833
1879,Kumano Sushiya,33.7588711,-118.3129142
1880,Claudia Endler Designs,34.0636035,-118.2168029
1881,Bookfinger,34.0636717,-118.218524
1882,Yum Yum Donuts,34.0577263,-118.2108804
1883,Hipcooks,34.0637097,-118.2184425
1884,A-Best Auto Wrecking,34.0545468,-118.2234914
1885,Briova,34.0618372,-118.2129629
1886,Cortes Auto Glass,34.0551567,-118.2233193
1887,Barbara's At the Brewery,34.0645966,-118.2180423
1888,Bare- Tableau Vivant Redux,34.0640544,-118.2196305
1889,Juice It Up!,34.05784,-118.211091
1890,Sam's Flaming Grill,34.0577314,-118.2110163
1891,Yoshinoya Marengo & State,34.0575059,-118.210176
1892,Mariscos El Rey Del Mar,34.0527291,-118.2134843
1893,Fish Only,34.057793,-118.2108934
1894,Tom's Jr. Burger,34.0658106,-118.2157924
1895,Fried Rice Express,34.0577638,-118.2110932
1896,China Express,34.0582995,-118.2117942
1897,La Chuperia #1,34.0615867,-118.2133044
1898,Players Liquor,33.901823,-118.4179538
1899,El Porto Surf Shop,33.901823,-118.4179538
1900,Beverly Hills Car Club,34.0614846,-118.1849534
1901,CAR TEX,34.0613805,-118.1851401
1902,NieLights,34.0602865,-118.1855413
1903,Starlite Originals,34.0603613,-118.1928075
1904,Antagonist Camera Rentals,34.0623482,-118.1835516
1905,King Torta,34.0627501,-118.186341
1906,Cha Cha Chili,34.0629796,-118.1833248
1907,Tony's Subs & Salads,34.0629862,-118.1869519
1908,Mariscos Linda Truck,34.0555089,-118.1799182
1909,Food 4 Less,34.209067,-118.5727766
1910,West Valley Cycle Sales Inc,34.2081167,-118.573614
1911,Metro by T-Mobile,34.2093829,-118.5720015
1912,"Hopia Like It, Winnetka",34.2087628,-118.5727274
1913,818 Auto Sales,34.2080157,-118.5732777
1914,7-Eleven,34.2088808,-118.5714511
1915,Snows Auto Interior Restoration,34.2075296,-118.5706978
1916,Number One Delicious Donut,34.2088808,-118.5714511
1917,Parlour Tattoo Studio,34.207999,-118.57006
1918,Church's Chicken,34.2094108,-118.5713403
1919,Johnny Pacific,34.2094383,-118.5720746
1920,Kalesa Grill Catering,34.2087359,-118.5727261
1921,Carl's Jr.,34.2085565,-118.5717475
1922,Teriyaki Masudaya,34.2093929,-118.5718051
1923,Tacos Wow,34.2081401,-118.5716345
1924,Hawaiian Shaka Burger,34.2080832,-118.5705585
1925,Starbucks,34.186482,-118.4135263
1926,CVS,34.1880349,-118.4164015
1927,Famous Smoke Shop,34.1864827,-118.4124066
1928,Vallarta Supermarkets,34.1889688,-118.4172495
1929,Zie Boutique,34.1876303,-118.4165886
1930,Papillon International Bakery,34.1863392,-118.4141972
1931,Fashion Q,34.1877466,-118.4165156
1932,CVS Pharmacy,34.1880349,-118.4164015
1933,CVS Photo,34.1880349,-118.4164015
1934,Pizza Di Roma,34.1872025,-118.4142337
1935,Uncle Tony's Pizzeria,34.1874135,-118.4165508
1936,Chipotle Mexican Grill,34.1870811,-118.4171774
1937,Blaze Pizza,34.1870811,-118.4171774
1938,McDonald's,34.1870052,-118.4146216
1939,Numero Uno Pizza | North Hollywood,34.1874465,-118.4134584
1940,Zahle Restaurant,34.1864691,-118.4145304
1941,Burger King,34.1871219,-118.4135413
1942,Que Ricos Fresh Mexican Kitchen,34.1864594,-118.4152834
1943,Krimsey's Cajun Kitchen,34.1863202,-118.4139713
1944,Top Falafel,34.1874898,-118.4136055
1945,Subway,34.1875284,-118.4165499
1946,LACMA Store,34.0637913,-118.3588851
1947,Olympia Plaza Pharmacy,34.0579402,-118.3601262
1948,99 Cents Only Stores,34.0634111,-118.3623813
1949,Gateway Newstand,34.0620864,-118.358567
1950,Gilbert Table Tennis Center,34.0569563,-118.3589328
1951,Starbucks,34.0579667,-118.3637318
1952,C+M (Coffee and Milk) at LACMA,34.0639323,-118.3592293
1953,Shell,34.0584354,-118.3639851
1954,Ad-Rx Pharmacy,34.0629931,-118.3649381
1955,T-Mobile,34.0579359,-118.3636145
1956,Wilshire Foot Spa,34.06291119999999,-118.3625249
1957,Rosalind's,34.0568598,-118.3641487
1958,Molly Malone's Irish Pub,34.0652866,-118.361698
1959,The Roof on Wilshire,34.0639943,-118.3659656
1960,The Counter,34.0627341,-118.3544771
1961,Ray's and Stark Bar,34.0639323,-118.3592293
1962,Little Ethiopia restaurant,34.0567355,-118.3642058
1963,Cafe Delish's,34.0626273,-118.3619948
1964,Papa John's Pizza,34.0574711,-118.3612294
1965,Fortune House Chinese Cuisine,34.0583786,-118.3626144
1966,Lalibela,34.0573804,-118.3644514
1967,Daven the Mad Hatter Studios,34.1226784,-118.3486831
1968,Real Voice L.A.,34.1275928,-118.3466971
1969,Fighter's Shop,34.1281761,-118.3469462
1970,Tokyo Cube,34.1280693,-118.3472678
1971,The Sandwich Shoppe,34.1281761,-118.3469462
1972,Veggie House,34.1286413,-118.3478679
1973,Metro by T-Mobile,33.9771839,-118.1759325
1974,ampm,33.9863466,-118.1806284
1975,Super Heliotrope Market,33.9836825,-118.1795773
1976,A & B Donuts,33.9770693,-118.1765152
1977,Dunn-Edwards Paints - Maywood,33.9864667,-118.1766751
1978,SDI Media,33.9759755,-118.3908877
1979,Armstrong Garden Centers,33.9720648,-118.3943567
1980,Chevron,33.9718415,-118.3944376
1981,HER IMPORTS,33.9768046,-118.3915724
1982,Bella Luxe Boutique,33.978344,-118.3921962
1983,Cabrillo Scout Shop,33.7160419,-118.2846694
1984,Silva Construction Inc,33.7198068,-118.2825819
1985,SUP With Wade,33.7160419,-118.2846694
1986,2800 Kitchen & Lounge,33.7180155,-118.2820338
1987,Big Q Auto Repair,33.7901465,-118.1619397
1988,All City Party Supplies,33.786914,-118.1673287
1989,Society of St. Vincent de Paul Long Beach Thrift Store,33.7895353,-118.1594101
1990,Hilltop Cars,33.7896731,-118.1655564
1991,J & D Plumbing & Heating Contractors,33.7901605,-118.1707535
1992,Long Beach Audio Shop,33.7915227,-118.1680142
1993,Cherry Donuts,33.7863467,-118.1675115
1994,Valintina Pizza,33.7894395,-118.163695
1995,Rally's,33.7901568,-118.1674086
1996,Taco Bell,33.7896601,-118.1621599
1997,Little La Lune Cuisine,33.7896673,-118.1668015
1998,Phnom Penh Noodle Shack,33.7878839,-118.1674658
1999,Casa Sanchez,33.7900313,-118.1696596
2000,Shin Restaurant,33.7896253,-118.1580353
2001,Coral Tree Cafe,34.05421,-118.4637904
2002,Madison Brentwood,34.0542471,-118.4651397
2003,Flowers With Love,34.0535098,-118.4619654
2004,Theodore,34.0542471,-118.4651397
2005,SusieCakes,34.0532709,-118.4659348
2006,BusterPro,34.0528043,-118.4669157
2007,Moe's Fine Wines,34.0528043,-118.4669157
2008,FrontRunners,34.0533974,-118.462692
2009,Whole Foods Market,34.0536203,-118.4673263
2010,Starbucks,34.0537676,-118.466026
2011,Allure Pharmacy & Compounding,34.05339,-118.4642695
2012,Fantastic Sams Cut & Color,34.0536103,-118.4638781
2013,The Coffee Bean & Tea Leaf,34.0535014,-118.4651804
2014,Taiko Restaurant,34.0542471,-118.4651397
2015,SUGARFISH by sushi nozawa,34.0535098,-118.4619654
2016,Fresh Brothers Pizza Brentwood,34.0528043,-118.4669157
2017,Chipotle Mexican Grill,34.0535063,-118.4648398
2018,Toscana Restaurant,34.0541909,-118.4631879
2019,Chin Chin Brentwood,34.0528043,-118.4669157
2020,Takao,34.0536093,-118.4638071
2021,California Pizza Kitchen at Brentwood,34.0542471,-118.4651397
2022,Palmeri Ristorante,34.053691,-118.4636879
2023,Pecorino Restaurant,34.0535009,-118.4619469
2024,Sor Tino Restaurant,34.0532148,-118.4649076
2025,Tavern Restaurant,34.0535362,-118.4633574
2026,sweetgreen,34.0542471,-118.4651397
2027,Pressed Juicery,34.05385020000001,-118.4665124
2028,Pizzana Brentwood,34.0532151,-118.4660374
2029,Barney's Gourmet Hamburgers,34.0536058,-118.4640071
2030,Juice Crafters - Juice Bar,34.053599,-118.464648
2031,Urth Caffé Santa Monica,34.0043734,-118.4857848
2032,Stella Barra Pizzeria,34.0066197,-118.4887229
2033,Buffalo Exchange,34.0033769,-118.4846073
2034,U-Haul of Santa Monica,34.0144174,-118.4848379
2035,Cora's Coffee Shoppe,34.008146,-118.4913573
2036,Bumble Bee,34.0016015,-118.4829249
2037,Bicycle Ambulance,34.0099718,-118.480457
2038,Amelia's,34.0017477,-118.4829185
2039,Santa Monica Rover,34.0080255,-118.4773301
2040,Undefeated,34.0011903,-118.4831335
2041,California Hot Tubs Inc,34.0062538,-118.4877535
2042,Beyond O2 Waterhouse,34.0055901,-118.4870671
2043,Starbucks,34.0011598,-118.4825094
2044,Precision Sound & Services,34.0128581,-118.482361
2045,Shell,34.0122224,-118.4834222
2046,O'Reilly Auto Parts,34.0109115,-118.4821536
2047,Bowlmor Santa Monica,34.0083216,-118.4885201
2048,Cha Cha Chicken,34.0071383,-118.4903982
2049,Catch,34.006355,-118.4912738
2050,Subway,34.012791,-118.4830046
2051,The Galley,34.0033819,-118.4852194
2052,La Vecchia Cucina,34.0011903,-118.4831335
2053,Capo,34.0079794,-118.491217
2054,Chinois On Main,34.0009409,-118.4820634
2055,1 Pico,34.0070957,-118.4919161
2056,Domino's Pizza,34.012791,-118.4830046
2057,Poom Thai Cuisine,34.010162,-118.480654
2058,Satdha,34.0097568,-118.480306
2059,Coast,34.0070957,-118.4919161
2060,Basement Tavern,34.0014494,-118.4833826
2061,Manchego,34.002782,-118.4846174
2062,Bowl Kitchen,34.0104408,-118.4803528
2063,The Home Depot,33.7652064,-118.2948679
2064,Home Services at The Home Depot,33.7652064,-118.2948679
2065,Penske Truck Rental,33.7652064,-118.2948679
2066,Garden Center at The Home Depot,33.7652064,-118.2948679
2067,Imagine Lighting Company,33.7619607,-118.2940153
2068,Pro Desk At The Home Depot,33.7652064,-118.2948679
2069,Appliances Showroom at The Home Depot,33.7652064,-118.2948679
2070,Bathroom Showroom at The Home Depot,33.7652064,-118.2948679
2071,Drain-Force Plumbing,33.76241,-118.2933424
2072,Happy Diner,33.762516,-118.2936713
2073,Marble Granite Slabs Countertop Fabrication & Installation,34.2538565,-118.3967987
2074,Phallix Inc,34.251598,-118.3888793
2075,Integrated Systems Design,34.2493392,-118.3866109
2076,USA Digital Inc,34.251598,-118.3888793
2077,Elite Auto Parts,34.2509693,-118.3881261
2078,U Design It Sofa Co. LLC,34.2444285,-118.387236
2079,Tom's Jr Famous Chili Burgers,34.2472584,-118.3841548
2080,Ocean Honda of North Hollywood,34.1769726,-118.3823974
2081,The Green Man + Los Angeles,34.1744693,-118.3801147
2082,The Coffee Bean & Tea Leaf,34.167536,-118.3755957
2083,El Portal Optometry,34.1667182,-118.3762649
2084,North Hollywood Auto Repair,34.1702657,-118.379202
2085,MINICORSA Inc.,34.1726091,-118.3782206
2086,Ink Sessions Tattoo and Body Piercing,34.175409,-118.3812676
2087,EYELAB,34.1734622,-118.3795558
2088,Roger Dunn Golf Shops,34.1697412,-118.3782985
2089,CVS,34.1791501,-118.3842233
2090,7-Eleven,34.1719102,-118.3868441
2091,Work Boot Warehouse,34.175659,-118.3808682
2092,Big Wangs,34.167536,-118.3755957
2093,Panda Express,34.167536,-118.3755957
2094,Mofongos,34.175409,-118.3812676
2095,In-N-Out Burger,34.1774723,-118.3819181
2096,Yerevan Steakhouse,34.17537360000001,-118.3807311
2097,Chinese Delight,34.1789998,-118.3827516
2098,India's Clay Pit,34.1738633,-118.3804161
2099,Denny's,34.1724004,-118.3786542
2100,Sunny's Sushi Hut,34.17206150000001,-118.387031
2101,Fish Dish,34.167536,-118.3755957
2102,Ono Hawaiian BBQ,34.167536,-118.3755957
2103,MOD Pizza,34.167536,-118.3755957
2104,Pizza Hut,34.1789265,-118.3826485
